,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
7299,64280142,0,32,1,0,0,1,0,10000.0,1,0
7300,66764497,0,26,1,0,1,2,2,7500.0,2,2
7301,59940804,0,48,0,1,1,0,0,7000.0,1,1
7302,62447045,1,48,1,0,1,3,0,6000.0,1,0
7303,66324981,0,33,1,0,0,0,0,10000.0,3,3
7304,61415350,0,39,1,0,1,2,2,11000.0,2,1
7305,74468301,0,53,1,0,0,2,0,10000.0,1,1
7306,72273925,0,33,1,0,1,1,1,11000.0,1,0
7307,60386314,0,50,1,0,0,2,1,12000.0,1,0
7308,63590339,0,39,1,0,1,2,2,17000.0,1,0
7309,61288511,0,39,1,0,0,0,0,14000.0,1,1
7310,61381808,1,45,1,0,0,2,2,50000.0,1,0
7311,61293094,1,45,1,0,1,3,0,10000.0,1,0
7312,62994409,0,23,1,0,0,0,0,11500.0,1,0
7313,64836763,1,54,1,0,0,2,0,18000.0,1,0
7314,67421078,0,56,1,0,1,0,0,10000.0,1,0
7315,61364614,0,61,0,1,1,2,0,5000.0,1,0
7316,61364614,0,61,0,1,1,2,0,5000.0,1,0
7317,74013792,0,61,0,1,1,2,0,8900.0,1,1
7318,67545085,0,49,1,0,1,2,0,12000.0,1,0
7319,63892757,0,41,1,0,0,1,2,20000.0,1,0
7320,60050682,0,34,1,0,0,1,1,15000.0,1,0
7321,65399451,1,24,1,0,1,1,1,9000.0,1,1
7322,62025151,0,42,1,0,0,2,2,13000.0,1,0
7323,63326196,0,43,1,0,0,1,1,15000.0,1,0
7324,67207311,0,56,1,1,1,1,0,8000.0,2,2
7325,61460295,0,50,1,0,0,0,0,15000.0,1,1
7326,74638826,0,56,0,1,1,2,0,8000.0,1,1
7327,66769054,0,29,0,1,0,0,0,7000.0,2,1
7328,61530920,0,45,1,0,0,2,2,25000.0,1,1
7329,60055030,0,52,1,0,1,4,0,6000.0,1,0
7330,75030547,0,37,1,0,0,1,1,19000.0,2,2
7331,61152467,1,22,1,0,0,0,0,7500.0,1,0
7332,61976899,0,44,1,0,1,2,0,6000.0,1,0
7333,67541113,0,48,1,0,1,2,0,15000.0,1,0
7334,74656224,0,39,1,0,1,2,2,10000.0,2,1
7335,61248247,0,27,1,0,1,0,0,17000.0,1,0
7336,61248247,0,27,1,0,1,0,0,17000.0,1,0
7337,61118795,0,55,0,1,1,2,0,5000.0,1,1
7338,60060336,1,26,1,0,0,0,0,18000.0,1,0
7339,61413844,0,27,1,0,1,1,1,16000.0,1,0
7340,61230366,0,37,1,0,0,1,0,30000.0,1,0
7341,67221680,0,59,1,0,1,0,0,30000.0,1,0
7342,74984880,0,37,1,0,1,1,1,16000.0,1,1
7343,74169459,0,34,1,0,1,2,2,5000.0,1,1
7344,66894787,0,23,1,0,1,0,0,14500.0,1,0
7345,66323850,0,42,1,1,1,0,0,8000.0,3,3
7346,61964259,0,26,1,0,0,0,0,16000.0,1,0
7347,66975391,0,33,1,0,0,1,1,14000.0,1,0
7348,66828570,0,31,1,0,1,2,2,8000.0,3,2
7349,67164451,0,38,1,0,1,2,2,20000.0,3,3
7350,62488873,0,49,1,0,1,1,0,10000.0,1,1
7351,62503435,0,44,1,0,1,0,0,10000.0,1,1
7352,66979069,0,33,1,0,1,2,2,9000.0,2,1
7353,60187252,0,42,1,0,0,1,0,12000.0,1,0
7354,74246365,0,62,0,1,1,1,0,5500.0,2,2
7355,67076293,0,38,1,0,1,1,1,10000.0,2,2
7356,67319483,0,40,1,0,0,1,2,20000.0,3,3
7357,62442670,0,29,1,0,0,1,1,25000.0,1,0
7358,74642094,0,44,1,0,1,1,1,10000.0,2,2
7359,74478037,0,57,0,1,1,5,0,4500.0,1,1
7360,63334329,0,30,1,0,1,2,2,7000.0,2,1
7361,66972134,0,33,1,0,0,1,1,12000.0,1,0
7362,67545961,0,59,1,0,0,3,0,12000.0,1,0
7363,75036479,0,48,1,0,1,1,0,11000.0,3,3
7364,75002191,1,49,1,0,1,2,0,4500.0,2,1
7365,63994757,0,35,1,0,1,1,1,13000.0,1,1
7366,65413109,0,24,1,0,1,1,1,8000.0,1,1
7367,62144179,0,41,1,0,1,2,0,5000.0,1,0
7368,74646727,0,36,1,0,0,1,1,10000.0,4,3
7369,62175433,1,38,1,0,1,1,1,30000.0,1,0
7370,75208102,0,48,1,0,1,0,0,15000.0,1,0
7371,61125970,0,30,1,0,1,1,1,15000.0,1,0
7372,66766831,0,33,1,0,0,2,2,9000.0,1,1
7373,61288942,0,53,1,0,0,1,0,14000.0,1,0
7374,67535811,1,36,1,0,1,1,1,25000.0,2,2
7375,72290525,0,26,1,0,0,0,0,10000.0,1,1
7376,74523253,0,50,1,0,1,2,0,9000.0,2,2
7377,63893059,0,58,1,0,0,0,0,12000.0,1,0
7378,66703166,0,46,1,0,1,1,1,15000.0,3,3
7379,61140103,0,34,1,0,1,1,1,10000.0,1,1
7380,67079736,0,22,1,0,1,0,0,12000.0,1,1
7381,74643375,0,43,1,0,0,3,2,7000.0,3,2
7382,66419095,0,39,1,0,0,1,1,12000.0,2,2
7383,64346621,1,49,1,0,1,0,0,12000.0,1,0
7384,61070461,0,39,1,0,1,0,0,20000.0,1,1
7385,66892294,0,46,1,0,0,2,1,11500.0,2,2
7386,75004679,1,23,1,0,1,1,1,15000.0,5,4
7387,62259601,0,30,1,0,1,1,1,14000.0,1,0
7388,60466167,0,47,1,0,1,2,0,10000.0,1,0
7389,63987687,0,31,1,0,1,1,1,12000.0,3,2
7390,59934296,0,27,1,0,0,1,1,12000.0,1,1
7391,67143120,0,38,1,0,1,2,2,8500.0,2,2
7392,67143120,0,38,1,0,1,2,2,8500.0,2,2
7393,59976503,0,45,1,0,1,1,0,7500.0,1,0
7394,63626102,0,51,1,0,1,3,0,8000.0,2,1
7395,61965606,1,24,1,0,0,0,0,15000.0,1,0
7396,74016091,0,25,1,0,1,1,1,16500.0,1,0
7397,66974910,0,25,1,0,1,0,0,10000.0,1,0
7398,67157748,0,27,1,0,0,0,0,10000.0,3,3
7399,66906073,0,25,1,0,0,0,0,15000.0,2,2
7400,60100102,0,59,0,1,1,1,0,4000.0,1,0
7401,61529334,0,56,1,0,0,0,0,20000.0,1,0
7402,61300069,0,55,1,0,1,3,0,12000.0,1,0
7403,67091036,0,26,1,0,0,0,0,30000.0,3,3
7404,72277341,0,53,0,1,1,0,0,8000.0,1,0
7405,61058929,0,41,1,0,1,2,1,6000.0,1,1
7406,73825218,1,61,1,0,1,0,0,17000.0,1,0
7407,60086804,0,58,0,1,1,0,0,5000.0,1,0
7408,67426023,1,50,1,0,1,2,0,10000.0,1,0
7409,66583322,0,57,1,0,0,1,1,15000.0,2,2
7410,72289007,0,38,1,0,0,1,1,20000.0,1,0
7411,67148430,0,42,1,0,1,2,1,12000.0,1,1
7412,66670151,0,59,1,1,1,2,0,8000.0,2,2
7413,67081537,1,26,1,0,0,0,0,10000.0,3,2
7414,64837902,0,23,1,0,0,1,1,12000.0,1,0
7415,60467909,0,31,1,0,1,1,1,11000.0,2,2
7416,67219032,0,41,1,0,1,0,0,8000.0,2,2
7417,62794104,0,30,1,0,1,2,2,8000.0,1,0
7418,66774126,1,54,1,1,1,2,0,12000.0,1,1
7419,74983285,0,37,1,0,1,0,0,8000.0,1,1
7420,66592700,0,52,1,0,1,2,0,12000.0,2,2
7421,61435695,0,25,1,0,0,1,2,13000.0,1,0
7422,61941163,0,24,1,0,0,0,0,20000.0,1,1
7423,66898247,0,49,1,0,0,0,0,20000.0,1,0
7424,64428091,0,56,0,1,1,7,1,4500.0,1,0
7425,64426153,0,48,1,0,0,1,1,7000.0,1,0
7426,64554791,0,39,1,0,0,3,3,20000.0,1,0
7427,67531553,0,59,1,0,0,1,0,6500.0,1,0
7428,67025157,1,32,1,0,0,1,1,31000.0,2,2
7429,61530063,0,59,0,1,1,0,0,8000.0,1,1
7430,73816684,0,56,1,0,1,3,0,8000.0,2,2
7431,61108365,0,39,1,0,1,0,2,15000.0,1,1
7432,74832389,0,46,1,0,0,0,0,15000.0,1,0
7433,72264765,0,50,1,0,1,0,0,8000.0,1,0
7434,65482405,0,23,1,0,1,0,0,5000.0,1,1
7435,67021652,0,39,1,0,1,3,2,15000.0,2,1
7436,61532019,0,35,1,0,1,2,2,5500.0,1,0
7437,73828378,0,50,1,0,1,1,0,11000.0,2,1
7438,67314077,0,43,1,0,1,1,1,10000.0,1,0
7439,67427400,0,43,1,0,0,0,0,15000.0,1,0
7440,62252914,0,54,1,0,1,2,0,12000.0,1,0
7441,62252914,0,54,1,0,1,2,0,12000.0,1,0
7442,74018749,0,58,1,0,1,5,0,6500.0,1,0
7443,74018749,0,58,1,0,1,5,0,6500.0,1,0
7444,64002747,0,23,1,0,0,0,0,16000.0,1,0
7445,63987551,0,23,1,0,0,0,0,15500.0,2,1
7446,67142531,0,35,1,0,1,1,1,15000.0,1,1
7447,67533843,0,61,0,1,1,0,0,5800.0,1,0
7448,63333674,0,64,0,1,1,0,0,4800.0,1,0
7449,73820828,0,50,1,0,1,2,0,16000.0,2,1
7450,66527063,0,27,1,0,0,1,1,6000.0,2,2
7451,64281582,0,47,1,0,0,0,0,10000.0,1,1
7452,74552470,0,40,1,0,1,1,1,10000.0,2,2
7453,62999593,0,58,1,1,1,0,0,16000.0,1,0
7454,62490821,0,48,1,0,0,0,0,20000.0,1,1
7455,61461631,0,34,1,0,1,2,2,8000.0,1,0
7456,61255027,0,32,1,0,1,0,0,5000.0,2,2
7457,67025326,0,64,0,1,1,2,0,7500.0,1,1
7458,75032492,0,46,1,0,1,1,0,30000.0,1,1
7459,61377786,0,63,0,1,1,0,0,4700.0,1,0
7460,60390893,0,33,1,0,0,0,0,25000.0,1,0
7461,73818546,0,55,0,1,1,2,0,7500.0,1,0
7462,66534478,0,28,1,0,0,0,0,30000.0,2,2
7463,66840739,0,60,1,1,1,1,0,10300.0,3,2
7464,62610067,0,38,1,0,1,1,0,10000.0,1,1
7465,62615588,0,45,1,0,1,0,0,12000.0,1,0
7466,62174195,0,60,0,1,1,0,0,6000.0,1,0
7467,59933661,0,47,1,0,1,1,0,30000.0,1,1
7468,62093077,0,43,1,0,1,2,1,9300.0,1,0
7469,61058313,1,27,1,0,0,0,0,17000.0,1,1
7470,63902670,1,29,1,0,1,3,3,28000.0,1,0
7471,59932142,0,56,0,1,1,0,0,10000.0,1,1
7472,63104686,0,27,1,0,1,0,0,13000.0,1,1
7473,61966113,0,53,1,0,1,0,0,5000.0,1,0
7474,64828535,0,40,1,0,0,1,1,12000.0,1,0
7475,62810380,0,45,1,0,0,0,0,35000.0,1,0
7476,66895844,0,35,1,0,1,1,1,5000.0,1,0
7477,61230686,0,29,1,0,1,0,0,7000.0,1,0
7478,63593845,0,38,1,0,0,3,3,10000.0,1,0
7479,62369892,0,45,1,0,0,2,0,10000.0,1,0
7480,61355573,0,24,1,0,0,0,0,15000.0,1,0
7481,75004069,0,52,0,1,1,2,0,10000.0,1,1
7482,67084023,0,39,1,0,1,1,1,11000.0,4,3
7483,66900746,0,55,0,1,0,2,0,5200.0,2,2
7484,62504329,0,26,1,0,0,0,0,38000.0,1,1
7485,61959198,0,45,1,0,1,3,0,8000.0,1,0
7486,61433271,0,61,0,1,1,1,0,5000.0,3,3
7487,66980910,0,34,1,0,1,2,2,7000.0,1,0
7488,73849268,0,49,1,1,0,2,0,15000.0,2,0
7489,63630350,1,35,1,0,1,2,2,9500.0,1,1
7490,64569049,1,32,1,0,0,2,2,17200.0,1,0
7491,66751324,1,30,1,0,0,1,2,14000.0,1,1
7492,67277073,0,24,1,0,1,0,0,11000.0,1,1
7493,66966282,0,26,1,0,1,0,0,12000.0,1,1
7494,66197155,0,64,0,1,1,0,0,8200.0,1,0
7495,73834216,0,33,1,0,1,2,2,7000.0,1,0
7496,74641115,0,33,1,0,1,3,3,9000.0,4,3
7497,64899386,0,42,1,0,1,1,1,20000.0,1,0
7498,60460114,0,30,1,0,0,1,1,30000.0,1,0
7499,65401655,0,24,1,0,1,1,1,7000.0,1,1
7500,72291013,0,40,1,0,1,2,0,25000.0,1,0
7501,61917188,0,45,1,0,1,1,1,12000.0,1,1
7502,66664377,0,33,1,0,1,0,0,6000.0,3,3
7503,74035104,1,56,1,0,0,2,1,6000.0,1,0
7504,61515300,0,64,0,1,1,0,0,9000.0,1,0
7505,73817173,0,26,1,0,1,0,0,8000.0,1,0
7506,72273787,0,43,1,0,1,2,1,6500.0,1,0
7507,61350824,0,27,1,0,0,1,1,9300.0,1,0
7508,63907925,1,38,1,0,1,2,2,35000.0,1,0
7509,73832234,0,56,0,1,1,0,0,15000.0,1,0
7510,66838094,0,55,1,0,1,1,0,8000.0,1,1
7511,61168459,0,53,1,1,1,1,0,17000.0,1,0
7512,62238035,0,26,1,0,0,1,1,30000.0,1,0
7513,61837512,0,55,1,0,0,0,0,10000.0,1,0
7514,62799796,0,44,1,0,1,2,2,18000.0,1,0
7515,74475203,1,45,1,0,0,1,0,20000.0,2,1
7516,67222849,0,38,1,0,1,1,1,10000.0,3,3
7517,64908251,0,39,1,0,0,0,0,8000.0,1,1
7518,66195142,0,24,1,0,1,0,0,7500.0,1,0
7519,66082549,0,22,1,0,1,1,1,9000.0,1,1
7520,74180265,0,32,1,0,1,0,0,7000.0,2,2
7521,63918746,1,23,1,0,0,0,0,8000.0,1,0
7522,65402504,1,26,1,0,1,1,1,10000.0,1,1
7523,74557228,1,52,1,0,1,3,0,6000.0,4,3
7524,62366294,1,24,1,0,1,1,1,11000.0,1,0
7525,75277591,1,40,1,0,0,1,1,20000.0,1,0
7526,64593880,0,31,1,0,1,4,4,6500.0,1,1
7527,74844658,0,50,1,0,0,0,0,30000.0,1,0
7528,61245789,0,65,0,1,0,4,0,5700.0,1,0
7529,64458935,1,46,1,0,0,0,0,12000.0,1,0
7530,62604709,0,28,1,0,1,1,1,25000.0,1,0
7531,63093162,0,37,1,0,0,2,2,20000.0,1,0
7532,62146117,0,23,1,0,0,0,0,20000.0,1,0
7533,75020610,0,41,1,0,1,1,1,20000.0,2,2
7534,67411689,0,58,1,0,1,3,0,13000.0,2,1
7535,59935708,0,29,1,0,0,0,0,35000.0,1,1
7536,74184629,0,42,1,0,1,1,0,7000.0,4,4
7537,62486095,0,48,1,0,1,0,0,27000.0,1,1
7538,67550054,1,26,1,0,1,0,0,8000.0,1,0
7539,64471216,0,61,0,1,0,1,1,10000.0,1,0
7540,73845175,0,57,1,1,0,2,0,30000.0,1,0
7541,61921504,0,29,1,0,1,2,2,8000.0,3,3
7542,67169225,0,25,1,0,0,0,0,15000.0,1,1
7543,67169225,0,25,1,0,0,0,0,15000.0,1,1
7544,61258660,0,39,1,0,1,1,1,10000.0,1,0
7545,62780633,0,23,1,0,0,0,0,15000.0,1,1
7546,67330508,0,43,1,0,1,1,1,8000.0,2,1
7547,66200810,1,23,1,0,1,0,0,13000.0,1,0
7548,67206881,0,25,1,0,1,1,1,8500.0,1,1
7549,61929823,0,22,1,0,0,0,0,10000.0,2,1
7550,66431534,0,35,1,0,1,2,2,9000.0,4,4
7551,64994432,0,40,1,0,0,0,0,18000.0,2,2
7552,75019247,0,38,1,0,0,2,2,28000.0,1,1
7553,64446834,0,24,1,0,0,0,0,15000.0,1,0
7554,64822980,0,44,1,0,1,0,0,10000.0,1,0
7555,75207037,1,22,1,0,1,0,0,10000.0,1,0
7556,59926295,0,48,1,0,1,2,0,6000.0,1,1
7557,64352024,0,53,1,0,1,3,0,15000.0,1,0
7558,67542744,0,52,1,0,1,0,0,8000.0,1,0
7559,67215704,0,33,1,0,0,2,2,25000.0,4,3
7560,64001071,0,46,1,0,0,2,0,6000.0,1,1
7561,59968595,0,53,1,0,1,1,0,13000.0,1,0
7562,63898092,1,33,1,0,0,0,0,9000.0,1,0
7563,66858022,0,35,1,0,1,2,2,10000.0,2,1
7564,60118113,0,40,1,0,0,1,1,40000.0,1,0
7565,62171977,0,49,1,0,1,2,0,8000.0,1,0
7566,62364330,0,29,1,0,1,1,1,11000.0,1,0
7567,62364330,0,29,1,0,1,1,1,11000.0,1,0
7568,59915970,0,48,1,0,1,0,0,15000.0,1,1
7569,67222007,0,37,1,0,0,1,1,15000.0,6,6
7570,61167338,1,30,1,0,0,0,0,5000.0,1,1
7571,74843016,0,38,1,0,1,1,0,13000.0,1,0
7572,61106544,0,35,1,0,1,1,1,7500.0,1,0
7573,62625739,0,55,1,0,0,2,0,13500.0,1,0
7574,63893076,0,42,1,0,1,3,0,7000.0,1,0
7575,66886773,0,53,1,0,1,2,2,8500.0,1,0
7576,64902248,0,33,1,0,0,0,0,12000.0,1,0
7577,67158342,0,57,1,1,1,0,0,15000.0,1,1
7578,62590260,0,39,1,0,1,2,0,10000.0,1,0
7579,64278797,0,40,1,0,0,2,2,17000.0,1,1
7580,61302728,0,23,1,0,1,0,0,9000.0,1,0
7581,62243116,0,37,1,0,0,1,1,50000.0,1,0
7582,62442370,0,23,1,0,0,0,0,35000.0,1,1
7583,62375437,0,47,1,0,1,1,0,5500.0,1,0
7584,74482568,0,36,1,0,0,3,3,15000.0,2,1
7585,62129779,0,28,1,0,1,0,0,8500.0,1,0
7586,62480230,0,58,1,0,0,0,0,5000.0,1,1
7587,63101062,0,45,1,0,1,0,2,10000.0,1,0
7588,61934769,1,34,1,0,0,4,3,15000.0,1,1
7589,61849020,0,23,1,0,0,0,0,7000.0,1,0
7590,61296016,0,63,0,1,1,0,0,6000.0,1,1
7591,67545344,1,27,1,0,1,1,1,20000.0,2,0
7592,66920794,0,35,1,0,0,1,1,9000.0,3,3
7593,65007498,0,41,1,0,0,1,1,15000.0,1,1
7594,67018179,0,30,1,0,0,0,0,17000.0,3,3
7595,61932536,0,36,1,0,0,1,1,15000.0,2,1
7596,66965540,0,57,0,1,0,2,0,10000.0,1,0
7597,66760148,0,39,1,0,1,2,2,8000.0,2,2
7598,74994899,0,26,1,0,0,0,0,11000.0,3,2
7599,62242539,0,35,1,0,0,0,0,50000.0,1,0
7600,64463491,0,56,0,1,1,2,0,17000.0,1,0
7601,63630629,0,22,1,0,0,0,0,14000.0,1,1
7602,74483827,0,44,1,0,1,1,0,23000.0,3,3
7603,61941101,0,34,1,0,1,1,1,10000.0,1,1
7604,65235851,0,52,1,0,1,2,0,35000.0,1,0
7605,62243011,0,43,1,0,1,0,0,12000.0,1,0
7606,66332255,0,30,1,0,1,1,1,10000.0,3,3
7607,75024558,0,25,1,0,1,0,0,9000.0,1,1
7608,67430048,0,30,1,0,1,1,1,8000.0,1,0
7609,61108080,0,31,1,0,1,1,1,8000.0,1,1
7610,62187160,0,28,1,0,1,1,1,15000.0,1,0
7611,62944191,0,48,1,0,0,0,1,9000.0,1,0
7612,74635559,0,28,1,0,1,1,1,8500.0,2,2
7613,64472293,0,42,1,0,0,1,0,15000.0,1,0
7614,61022263,0,57,1,1,1,2,0,18000.0,2,1
7615,61919083,0,48,1,0,0,3,3,7500.0,3,2
7616,67089569,0,37,1,0,0,1,1,15000.0,3,2
7617,61939131,0,46,1,0,1,1,1,10000.0,1,1
7618,61842149,0,54,1,0,0,1,0,19000.0,1,0
7619,61159062,0,64,0,1,1,2,0,11000.0,1,0
7620,62024058,0,56,1,0,0,3,1,8000.0,1,0
7621,67071573,0,58,1,0,0,0,0,35000.0,2,2
7622,62390713,0,36,1,0,1,1,1,3000.0,1,0
7623,61073553,0,47,1,0,1,0,0,7000.0,1,1
7624,64369231,0,27,1,0,1,1,1,23000.0,1,1
7625,65417506,0,23,1,0,1,0,0,10000.0,2,2
7626,63317187,0,22,1,0,0,0,0,12300.0,1,0
7627,62606434,0,32,1,0,1,2,2,23000.0,1,0
7628,64376333,0,23,1,0,0,0,0,15000.0,1,0
7629,65249272,0,27,1,0,0,0,0,12000.0,1,1
7630,64829823,0,31,1,0,1,1,1,7500.0,1,0
7631,63637367,1,29,1,0,0,1,1,27000.0,1,1
7632,66891473,0,31,1,0,1,1,1,4300.0,1,0
7633,61106162,0,34,1,0,1,2,2,9000.0,1,0
7634,61292314,0,34,1,0,0,2,2,12000.0,1,0
7635,65479250,1,22,1,0,1,0,0,9000.0,1,1
7636,66973273,0,30,1,0,1,0,0,10000.0,1,0
7637,60458672,0,30,1,0,1,1,1,15000.0,1,0
7638,64432377,0,27,1,0,1,1,0,15000.0,1,0
7639,60388059,0,52,1,1,1,0,0,10000.0,1,0
7640,61143575,0,53,1,0,1,2,0,5000.0,1,0
7641,62806380,0,45,1,0,0,0,0,30000.0,2,0
7642,73827885,0,46,1,0,1,2,1,15000.0,1,0
7643,67090924,0,22,1,0,1,0,0,12000.0,2,2
7644,61107313,0,34,1,0,0,0,0,18000.0,1,1
7645,64339136,0,53,0,1,0,2,0,10000.0,1,0
7646,62430015,0,35,1,0,1,1,1,16000.0,1,0
7647,75286717,1,22,1,0,1,1,1,12000.0,1,0
7648,75286717,1,22,1,0,1,1,1,12000.0,1,0
7649,62019203,0,39,0,1,0,1,1,6000.0,1,0
7650,74656437,1,39,1,0,0,0,0,15000.0,1,1
7651,62234178,0,30,1,0,1,1,1,10000.0,1,0
7652,67204420,0,30,1,0,0,1,1,22000.0,2,1
7653,75014900,0,25,1,0,0,0,0,50000.0,2,1
7654,62601254,0,48,1,0,1,3,0,7000.0,1,0
7655,60102595,0,34,1,0,1,1,1,5000.0,1,1
7656,62794538,0,23,1,0,0,0,0,7000.0,1,0
7657,60036811,0,56,0,1,1,0,0,11000.0,1,0
7658,61239880,0,28,1,0,0,1,1,35000.0,1,0
7659,64890932,0,57,0,1,1,3,0,9000.0,1,0
7660,61145782,0,60,0,1,1,3,0,6000.0,1,0
7661,64442611,0,34,1,0,1,1,0,17000.0,1,0
7662,61163664,0,53,1,0,1,2,0,4000.0,1,0
7663,60398458,0,45,1,0,0,2,2,15000.0,1,0
7664,64448062,1,38,1,0,1,2,1,9000.0,1,0
7665,63987308,0,39,1,0,0,2,2,20000.0,3,2
7666,64831797,0,51,1,0,0,0,0,22000.0,1,0
7667,61526589,0,24,1,0,0,0,0,17000.0,1,1
7668,74664547,0,37,1,0,1,2,2,7000.0,2,2
7669,62018366,0,33,1,0,0,1,1,17000.0,1,0
7670,67175269,0,49,1,0,1,2,0,10000.0,3,3
7671,64465047,0,49,1,0,1,2,0,5000.0,1,0
7672,66524505,0,37,1,0,0,1,1,15000.0,2,2
7673,75025538,0,39,1,0,1,1,1,17000.0,1,1
7674,62504967,0,57,1,0,1,2,0,15000.0,1,1
7675,61847635,0,63,0,1,1,2,0,6299.19,1,0
7676,74484939,0,39,1,0,1,1,0,9000.0,1,1
7677,63003885,0,43,1,0,1,2,1,11000.0,1,0
7678,64899542,0,58,0,1,1,1,0,4100.0,1,0
7679,61235212,0,42,1,0,1,2,1,4300.0,1,0
7680,67145100,0,42,1,0,1,0,0,12000.0,3,3
7681,74524194,0,32,1,0,1,1,1,10000.0,3,1
7682,74547882,0,39,1,0,1,2,2,7500.0,5,4
7683,73826295,0,52,1,0,1,2,0,9000.0,1,0
7684,63897408,0,60,0,1,0,1,1,8000.0,1,0
7685,75017949,0,30,1,0,1,1,1,8000.0,3,2
7686,74960493,0,25,1,0,0,0,0,13000.0,3,3
7687,67171784,0,56,0,1,1,1,0,8500.0,3,3
7688,63325274,0,56,1,1,1,2,0,16000.0,1,0
7689,64914883,0,51,1,0,0,0,0,25000.0,1,0
7690,62997480,0,27,1,0,1,2,2,5000.0,1,0
7691,74636916,0,47,1,0,1,0,0,8000.0,3,3
7692,62182253,0,27,1,0,0,0,0,19000.0,1,0
7693,62174177,0,30,1,0,0,1,1,13000.0,1,0
7694,74941508,0,28,1,0,0,1,1,17000.0,2,2
7695,60458409,0,27,1,0,1,1,1,6000.0,1,1
7696,63282320,0,27,1,0,1,1,1,10000.0,1,0
7697,67228201,0,26,1,0,1,0,0,8000.0,3,3
7698,62255528,0,38,1,0,1,2,0,5000.0,1,0
7699,67436015,1,36,1,0,1,0,0,16000.0,1,0
7700,63919836,0,27,1,0,1,1,1,15000.0,1,0
7701,63589639,0,43,1,0,0,3,4,12000.0,1,1
7702,62617063,0,33,1,0,1,1,1,8500.0,1,0
7703,62607706,1,53,1,0,1,1,0,14000.0,1,0
7704,60396639,0,27,1,0,0,0,0,20000.0,1,0
7705,64284025,0,34,1,0,0,0,0,10500.0,1,1
7706,64471503,0,25,1,0,1,0,0,12000.0,1,0
7707,61857829,0,23,1,0,1,0,0,6000.0,1,0
7708,66199138,0,24,1,0,1,0,0,17000.0,1,0
7709,66850523,0,52,1,0,0,0,0,8000.0,2,2
7710,72288243,1,33,1,0,0,2,2,6000.0,1,0
7711,63594447,0,38,1,0,1,1,1,7000.0,1,1
7712,67139063,0,62,1,1,1,1,0,30000.0,1,1
7713,64278499,0,36,1,0,0,1,1,19000.0,1,1
7714,64278499,0,36,1,0,0,1,1,19000.0,1,1
7715,62599943,0,41,1,0,0,1,3,10000.0,1,0
7716,63914286,0,27,1,0,1,0,0,10000.0,1,0
7717,66920459,0,56,1,1,0,2,0,21000.0,2,1
7718,74018337,0,57,0,1,1,3,0,5000.0,1,1
7719,67440751,1,32,1,0,1,2,2,10000.0,1,0
7720,62249153,0,45,1,0,0,2,1,25000.0,2,1
7721,75076033,1,30,1,0,0,0,0,14300.0,3,2
7722,61107403,0,48,1,0,1,2,1,10000.0,1,0
7723,75074038,0,52,1,0,1,2,0,16200.0,1,0
7724,63983591,0,39,1,0,1,0,0,7000.0,2,1
7725,74646193,0,32,1,0,0,1,1,10000.0,2,2
7726,74462216,1,36,1,0,1,1,1,15000.0,2,2
7727,61247053,0,51,0,1,0,1,1,7500.0,1,0
7728,66585284,0,31,1,0,1,1,1,9000.0,2,2
7729,66585284,0,31,1,0,1,1,1,9000.0,2,2
7730,63324224,0,27,1,0,1,1,1,10000.0,1,0
7731,61962310,0,60,0,1,1,0,0,5000.0,1,0
7732,61962310,0,60,0,1,1,0,0,5000.0,1,0
7733,66836908,1,30,1,0,0,1,1,15000.0,2,2
7734,66910101,1,25,1,0,1,1,1,11000.0,1,0
7735,64841081,0,30,1,0,1,2,0,6500.0,1,0
7736,74550503,0,61,1,1,1,0,0,18000.0,4,4
7737,62599071,0,41,1,0,0,1,1,60000.0,1,1
7738,67231717,0,26,1,0,1,0,0,10000.0,1,0
7739,67157411,0,63,0,1,1,0,0,8000.0,3,2
7740,65215295,1,32,1,0,0,1,1,15000.0,1,0
7741,67029124,1,42,1,0,0,0,2,35000.0,4,3
7742,61114793,0,45,1,0,1,1,1,10000.0,1,1
7743,61527350,0,49,1,0,1,2,0,5500.0,1,0
7744,60087678,0,38,1,0,1,0,0,10000.0,1,0
7745,60116025,0,51,1,0,1,1,0,11000.0,1,0
7746,67173549,1,53,1,0,0,2,0,10000.0,2,2
7747,66753026,0,34,1,0,0,1,1,10000.0,3,2
7748,66921481,0,49,1,0,0,1,2,8000.0,2,1
7749,62263320,0,27,1,0,1,1,1,10000.0,2,1
7750,64448258,0,33,1,0,0,2,2,24000.0,1,0
7751,66899574,0,33,1,0,0,2,2,10000.0,3,3
7753,66896256,1,57,1,0,0,0,0,15000.0,2,2
7754,74645581,0,22,1,0,1,0,0,12000.0,1,1
7755,64434018,0,46,1,0,1,0,0,10000.0,2,1
7756,67092502,0,57,1,0,1,0,0,20000.0,1,1
7757,66196599,0,59,0,1,1,1,0,6000.0,1,0
7758,74009178,1,38,1,0,1,2,2,6000.0,1,0
7759,72261670,0,46,1,0,1,1,0,29500.0,1,0
7760,61313009,0,52,1,0,1,3,0,15000.0,1,0
7761,61457358,0,50,1,0,1,1,1,10000.0,2,2
